date,open,high,low,close,volume,ma_7,ma_30,volatility,lag_1,lag_7,return
2024-07-13,57889.09,59850.0,57756.63,59204.02,15357.74519,57540.18428571429,61362.67533333333,1059.6015530818206,57889.1,58230.13,0.02271446610847283
2024-07-14,59204.01,61420.69,59194.01,60797.91,21178.33907,58245.91285714286,61187.806,1356.0086396192048,59204.02,55857.81,0.026921989418961845
2024-07-15,60797.91,64900.0,60632.3,64724.14,38690.9782,59390.130000000005,61137.668999999994,2629.6544638154833,60797.91,56714.62,0.06457837119729937
2024-07-16,64724.06,65388.97,62373.24,65043.99,42530.52915,60389.27142857143,61083.23966666667,3283.1056160560693,64724.14,58050.0,0.0049417419837483045
2024-07-17,65044.0,66128.63,63854.0,64087.99,29567.52954,61298.148571428566,61002.695,3303.457700043824,65043.99,57725.85,-0.014697745325894074
2024-07-18,64087.99,65133.3,63238.48,63987.92,22568.7225,62247.86714285713,60963.115,2907.756825032249,64087.99,57339.89,-0.001561447004345129
2024-07-19,63987.92,67386.0,63300.67,66660.0,35634.72739,63500.852857142854,61019.30266666667,2588.7111163385675,63987.92,57889.1,0.041759132036171875
2024-07-20,66660.01,67598.0,66222.46,67139.96,14386.92434,64634.55857142857,61094.96833333334,2081.340078405884,66660.0,59204.02,0.007200120012001321
2024-07-21,67139.97,68366.66,65777.0,68165.34,21819.11191,65687.04857142858,61229.02766666667,1632.189631898988,67139.96,60797.91,0.015272276003738927
2024-07-22,68165.35,68474.55,66559.97,67532.01,21451.04303,66088.17285714285,61338.02766666667,1699.73737553425,68165.34,64724.14,-0.009291085469536275
2024-07-23,67532.0,67750.98,65441.08,65936.01,31406.15316,66215.60428571429,61428.89433333334,1640.8233292952305,67532.01,65043.99,-0.023633237038257815
2024-07-24,65936.0,67102.01,65111.0,65376.0,23082.56277,66399.60571428572,61598.31766666667,1419.8007087590872,65936.01,64087.99,-0.00849323457697837
2024-07-25,65376.01,66175.49,63456.7,65799.95,35126.42934,66658.46714285715,61731.449,1014.0100782148893,65376.0,63987.92,0.006484795643661334
2024-07-26,65799.95,68200.0,65722.63,67907.99,24244.36023,66836.75142857143,61966.21566666666,1118.638059388218,65799.95,66660.0,0.0320371064111753
2024-07-27,67908.0,69399.99,66650.0,67896.5,31710.21921,66944.82857142857,62172.55,1187.256891793784,67907.99,67139.96,-0.00016919953012906053
2024-07-28,67896.49,68318.43,67066.66,68249.88,10868.69394,66956.9057142857,62433.28466666667,1202.0790077304093,67896.5,68165.34,0.005204686544961978
2024-07-29,68249.88,70079.99,66428.0,66784.69,36467.29633,66850.14571428571,62626.551666666666,1175.3788803726773,68249.88,67532.01,-0.02146802309396001
2024-07-30,66784.68,67000.0,65302.67,66188.0,23132.25441,66886.14428571428,62740.418,1146.2122140159993,66784.69,65936.01,-0.008934532749946156
2024-07-31,66188.0,66849.24,64530.0,64628.0,22625.43905,66779.28714285714,62798.01833333333,1330.5115147897216,66188.0,65376.0,-0.023569227050220576
2024-08-01,64628.01,65659.78,62302.0,65354.02,35542.26854,66715.58285714286,62905.30333333333,1394.3602405720126,64628.0,65799.95,0.011233830537847433
2024-08-02,65354.02,65596.14,61230.01,61498.33,38820.42937,65799.91714285714,62948.295,2294.712384364267,65354.02,67907.99,-0.05899698289408972
2024-08-03,61498.34,62198.22,59850.0,60697.99,28034.71567,64771.55857142858,63069.89433333333,2763.6202403089424,61498.33,67896.5,-0.013014011925201907
2024-08-04,60697.99,61117.63,57122.77,58161.0,31616.52003,63330.29,63120.968,3237.42593214594,60697.99,68249.88,-0.04179693594466638
2024-08-05,58161.0,58305.59,49000.0,54018.81,162065.59186,61506.59285714286,62980.59066666666,4366.066909418769,58161.0,66784.69,-0.07121937380719046
2024-08-06,54018.82,57040.99,53950.0,56022.01,55884.77676,60054.30857142858,62986.064,4238.246695255647,54018.81,66188.0,0.03708337891930613
2024-08-07,56022.0,57736.05,54558.62,55134.16,44269.37684,58698.04571428571,62933.382,4045.3569355611953,56022.01,64628.0,-0.01584823536320812
2024-08-08,55133.76,62745.14,54730.0,61685.99,48349.52949,58174.04142857143,63054.581666666665,3185.729386364364,55134.16,65354.02,0.11883431252058596
2024-08-09,61686.0,61744.37,59535.0,60837.99,30972.48017,58079.707142857136,63158.31966666666,3078.8706025026436,61685.99,61498.33,-0.013747043696631933
2024-08-10,60837.99,61470.58,60242.0,60923.51,9995.20621,58111.92428571428,63277.77366666667,3111.837856796702,60837.99,60697.99,0.0014057006156844576
2024-08-11,60923.51,61858.0,58286.73,58712.59,19189.84512,58190.72285714286,63305.223333333335,3120.2600172776724,60923.51,58161.0,-0.03629009556409346
2024-08-12,58712.59,60711.09,57642.21,59346.64,37009.91743,58951.84142857143,63309.97733333333,2526.272374061328,58712.59,54018.81,0.0107992169992841
2024-08-13,59346.64,61578.1,58392.88,60587.15,27858.95851,59604.00428571428,63302.952000000005,2213.7983883647603,59346.64,56022.01,0.02090278404977952
2024-08-14,60587.16,61800.0,58433.18,58683.39,28422.76326,60111.037142857145,63101.59366666667,1188.406939487336,60587.15,55134.16,-0.031421844400999266
2024-08-15,58683.39,59849.38,56078.54,57541.06,37686.17622,59518.904285714285,62851.496,1300.2450469019657,58683.39,61685.99,-0.019465985179111134
2024-08-16,57541.05,59817.76,57098.62,58874.6,27610.84344,59238.42,62677.71633333333,1173.9011841709087,57541.06,60837.99,0.023175450712934476
2024-08-17,58874.59,59700.0,58785.05,59491.99,7721.72931,59033.91714285714,62527.852,930.9747085653502,58874.6,60923.51,0.010486525598475405
2024-08-18,59491.99,60284.99,58408.92,58427.35,13634.85717,58993.16857142857,62253.43033333333,953.3566044484515,59491.99,58712.59,-0.017895518371464747
2024-08-19,58427.35,59617.63,57787.3,59438.5,22809.31251,59006.291428571436,61996.715,959.6445050358395,58427.35,59346.64,0.017306107499313272
2024-08-20,59438.5,61400.0,58548.23,59013.8,31477.44548,58781.52714285714,61691.66366666667,667.4347812246066,59438.5,60587.15,-0.007145200501358473
2024-08-21,59013.8,61820.93,58783.47,61156.03,27983.6422,59134.76142857142,61479.131,1112.6564922647124,59013.8,58683.39,0.03630049242719502
2024-08-22,61156.03,61400.0,59724.87,60375.84,21241.20588,59539.729999999996,61293.791999999994,938.1206202462406,61156.03,57541.06,-0.012757368324922358
2024-08-23,60375.83,64955.0,60342.14,64037.24,38118.07089,60277.25,61249.166666666664,1882.2889354536348,60375.84,58874.6,0.06064346268308651
2024-08-24,64037.24,64494.5,63531.0,64157.01,15857.15616,60943.68142857143,61194.402,2330.4169250112277,64037.24,59491.99,0.0018703179587378216
2024-08-25,64157.02,65000.0,63773.27,64220.0,12305.47977,61771.20285714285,61071.469,2316.385682700882,64157.01,58427.35,0.0009818100937060148
2024-08-26,64219.99,64481.0,62800.0,62834.0,19470.05276,62256.27428571428,60902.719,2091.0456274935095,64220.0,59438.5,-0.021582061663033336
2024-08-27,62834.0,63212.0,58034.01,59415.0,35135.94178,62313.58857142857,60608.223,1990.436990515427,62834.0,59013.8,-0.05441321577489899
2024-08-28,59415.0,60234.98,57860.0,59034.9,36868.54275,62010.57,60349.89666666666,2328.7389863395656,59415.0,61156.03,-0.006397374400403888
2024-08-29,59034.9,61166.99,58713.09,59359.01,27020.90743,61865.30857142858,60122.263666666666,2474.8358087380484,59034.9,60375.84,0.0054901422717748005
2024-08-30,59359.0,59944.07,57701.1,59123.99,28519.32195,61163.41571428572,59938.79666666666,2452.8160679974376,59359.01,64037.24,-0.003959297838693754
2024-08-31,59123.99,59462.38,58744.0,58973.99,8798.409,60422.98428571429,59726.129,2163.798638527414,59123.99,64157.01,-0.0025370412247210927
2024-09-01,58974.0,59076.59,57201.0,57301.86,20705.15741,59434.67857142857,59586.246666666666,1662.2774771716543,58973.99,64220.0,-0.028353686091105557
2024-09-02,57301.77,59425.69,57128.0,59132.13,22895.01461,58905.840000000004,59534.05133333334,725.4258849792187,57301.86,62834.0,0.03194084799341579
2024-09-03,59132.12,59809.65,57415.0,57487.73,22828.18447,58630.51571428571,59511.609000000004,854.2661683143348,59132.13,59415.0,-0.0278089086254798
2024-09-04,57487.74,58519.0,55606.0,57970.9,35560.82146,58478.51571428571,59643.34533333333,864.914481125036,57487.73,59034.9,0.008404750022309004
2024-09-05,57970.9,58327.07,55643.65,56180.0,27806.91413,58024.37142857142,59648.611666666664,1121.9504916196227,57970.9,59359.01,-0.030893086013844884
2024-09-06,56180.0,57008.0,52550.0,53962.97,54447.76826,57287.08285714285,59609.57200000001,1781.071631178371,56180.0,59123.99,-0.03946297614809535
2024-09-07,53962.97,54850.0,53745.54,54160.86,16694.04774,56599.49285714286,59358.734333333334,1942.9981351651027,53962.97,58973.99,0.0036671443399056702
2024-09-08,54160.86,55318.0,53629.01,54869.95,16274.14779,56252.07714285714,59159.799666666666,2012.6502288082108,54160.86,57301.86,0.013092295801802267
2024-09-09,54869.95,58088.0,54591.96,57042.0,32384.51737,55953.48714285714,59030.416,1633.4905062845494,54869.95,59132.13,0.03958541970605056
2024-09-10,57042.01,58044.36,56386.4,57635.99,23626.78126,55974.66714285715,58994.52933333333,1657.4841365520667,57042.0,57487.73,0.010413204305599333
2024-09-11,57635.99,57981.71,55545.19,57338.0,33026.56757,55884.25285714286,58927.57466666667,1543.8064232890138,57635.99,57970.9,-0.005170207018218909
2024-09-12,57338.0,58588.0,57324.0,58132.32,31074.40631,56163.15571428571,58845.746999999996,1766.439994063345,57338.0,56180.0,0.013853291011196811
2024-09-13,58132.31,60625.0,57632.62,60498.0,29825.23333,57096.73142857143,58906.234000000004,2104.3991232524186,58132.32,53962.97,0.04069474605520651
2024-09-14,60497.99,60610.45,59400.0,59993.03,12137.90901,57929.898571428566,58987.96633333333,1892.1330984664403,60498.0,54160.86,-0.008346887500413236
2024-09-15,59993.02,60395.8,58691.05,59132.0,13757.92361,58538.76285714286,58996.54633333333,1352.0206192788128,59993.03,54869.95,-0.014352167243428138
2024-09-16,59132.0,59210.7,57493.3,58213.99,26477.5642,58706.19,58953.94633333333,1199.7717804362858,59132.0,57042.0,-0.01552475816816612
2024-09-17,58213.99,61320.0,57610.01,60313.99,33116.25878,59088.76142857142,59016.83433333333,1228.2698173361055,58213.99,57635.99,0.03607380287796791
2024-09-18,60313.99,61786.24,59174.8,61759.99,36087.02469,59720.47428571428,59094.217333333334,1312.0435097561185,60313.99,57338.0,0.023974537250810224
2024-09-19,61759.98,63850.0,61555.0,62947.99,34332.52608,60408.427142857145,59225.356999999996,1576.4104131502033,61759.99,58132.32,0.019235754409934414
2024-09-20,62948.0,64133.32,62350.0,63201.05,25466.37794,60794.577142857146,59293.524333333335,1899.8839926045662,62947.99,60498.0,0.004020144249244684
2024-09-21,63201.05,63559.9,62758.0,63348.96,8375.34608,61273.99571428571,59392.628333333334,2078.8960974661127,63201.05,59993.03,0.0023403092195461994
2024-09-22,63348.97,64000.0,62357.93,63578.76,14242.19892,61909.24714285714,59377.34566666666,1992.897222409729,63348.96,59132.0,0.003627526008319615
2024-09-23,63578.76,64745.88,62538.75,63339.99,24078.05287,62641.532857142854,59350.111666666664,1188.0122919208723,63578.76,58213.99,-0.0037554994781276996
2024-09-24,63339.99,64688.0,62700.0,64262.7,23185.04759,63205.63428571429,59351.535,758.4516503771653,63339.99,60313.99,0.014567574134444872
2024-09-25,64262.7,64817.99,62947.08,63152.01,17813.11168,63404.49428571429,59362.135333333325,425.76685751693526,64262.7,61759.99,-0.017283587524333677
2024-09-26,63152.01,65839.0,62670.0,65173.99,28373.30593,63722.49428571429,59554.10166666667,741.9024443684272,63152.01,62947.99,0.03201766657941674
2024-09-27,65173.99,66498.0,64819.9,65769.95,22048.80487,64089.479999999996,59778.603333333325,1023.0621176308318,65173.99,63201.05,0.009144138635673427
2024-09-28,65769.95,66260.0,65422.23,65858.0,9127.23316,64447.91428571429,59995.23633333333,1151.803205048442,65769.95,63348.96,0.0013387572896133015
2024-09-29,65858.0,66076.12,65432.0,65602.01,8337.74111,64736.950000000004,60211.17033333333,1151.2037160719935,65858.0,63578.76,-0.0038869993015275828
2024-09-30,65602.01,65618.8,62856.3,63327.59,30011.08752,64735.17857142857,60356.29033333333,1153.7183637897015,65602.01,63339.99,-0.03466997428889751
2024-10-01,63327.6,64130.63,60164.0,60805.78,43671.48108,64241.33285714285,60473.08766666667,1892.799883053784,63327.59,64262.7,-0.03982166382772501
2024-10-02,60804.92,62390.31,60000.0,60649.28,31534.70118,63883.799999999996,60523.65933333334,2320.8317337249155,60805.78,63152.01,-0.002573768480562233
2024-10-03,60649.27,61477.19,59828.11,60752.71,26221.43472,63252.188571428575,60632.492,2505.466124053338,60649.28,65173.99,0.001705378860227258
2024-10-04,60752.72,62484.85,60459.9,62086.0,21294.65994,62725.909999999996,60769.662000000004,2263.7083227301796,60752.71,65769.95,0.021946181495442696
2024-10-05,62086.0,62370.56,61689.26,62058.0,7807.46141,62183.05285714286,60965.59533333334,1794.413138955185,62086.0,65858.0,-0.00045098734014104025
2024-10-06,62058.01,62975.0,61798.97,62819.91,8906.86177,61785.60999999999,61260.82666666666,1074.717356826674,62058.0,65602.01,0.012277385671468632
2024-10-07,62819.91,64478.19,62128.0,62224.0,25966.1852,61627.95428571429,61529.598,872.7925091679838,62819.91,63327.59,-0.009486005312646983
2024-10-08,62224.01,63200.0,61860.31,62160.49,19702.22371,61821.48428571429,61772.616,807.8827564441228,62224.0,60805.78,-0.001020667266649511
2024-10-09,62160.5,62543.75,60301.0,60636.02,20011.15684,61819.590000000004,61892.416666666664,811.0985201140379,62160.49,60649.28,-0.02452474232426416
2024-10-10,60636.01,61321.68,58946.0,60326.39,23967.92481,61758.68714285714,61982.09666666667,914.0326448883841,60636.02,60752.71,-0.005106370767738344
2024-10-11,60326.4,63417.56,60087.64,62540.0,23641.35209,61823.544285714284,62155.49666666667,956.2605107882929,60326.39,62086.0,0.036693891346722296
2024-10-12,62539.99,63480.0,62487.23,63206.22,10911.30116,61987.57571428571,62324.62666666667,1092.022853008624,62540.0,62058.0,0.010652702270546932
2024-10-13,63206.23,63285.72,62050.0,62870.02,11909.21995,61994.73428571429,62403.694,1098.5332878554143,63206.22,62819.91,-0.005319096759781039
2024-10-14,62870.02,66500.0,62457.81,66083.99,37669.95222,62546.16142857143,62606.726,1905.3258067442184,62870.02,62224.0,0.051120868102157546
2024-10-15,66084.0,67950.0,64800.01,67074.14,43683.95423,63248.111428571436,62871.464,2539.23575950433,66083.99,62160.49,0.014983205463229288
2024-10-16,67074.14,68424.0,66750.49,67620.01,29938.25544,64245.82428571429,63184.998,2708.2826146397356,67074.14,60636.02,0.008138307848598592
2024-10-17,67620.0,67939.4,66666.0,67421.78,25328.22861,65259.451428571425,63421.924333333336,2292.79371111873,67620.01,60326.39,-0.0029315286998625734
2024-10-18,67421.78,69000.0,67192.36,68428.0,28725.635,66100.59428571428,63644.191333333336,2207.3004947506774,67421.78,62540.0,0.014924257413553965
2024-10-19,68427.99,68693.26,68010.0,68378.0,8193.66737,66839.42,63825.191666666666,1924.4559003256086,68428.0,63206.22,-0.000730695037119311
2024-10-20,68377.99,69400.0,68100.0,69031.99,12442.47378,67719.70142857142,64019.556333333334,987.264078508058,68378.0,62870.02,0.00956433355757702
2024-10-21,69032.0,69519.52,66840.67,67377.5,31374.42184,67904.48857142856,64153.841,713.0530704038623,69031.99,66083.99,-0.023967004283086846
2024-10-22,67377.5,67836.01,66571.42,67426.0,24598.96268,67954.75428571428,64282.08233333333,654.7842082141751,67377.5,67074.14,0.0007198248673518926
2024-10-23,67426.01,67472.83,65260.0,66668.65,25530.2407,67818.84571428572,64393.03766666666,814.9812548314593,67426.0,67620.01,-0.011232313944175898
2024-10-24,66668.65,68850.0,66510.0,68198.28,22589.83877,67929.77428571429,64524.223666666665,804.709040001414,66668.65,67421.78,0.022943767422919148
2024-10-25,68198.27,68771.49,65596.29,66698.33,34479.71125,67682.67857142857,64642.43433333333,887.5220144381592,68198.28,68428.0,-0.02199395644582236
2024-10-26,66698.32,67454.55,66439.9,67092.76,11842.9077,67499.07285714286,64706.39333333333,851.9317832952063,66698.33,68378.0,0.005913641316056761
2024-10-27,67092.76,68332.05,66913.73,68021.7,8653.19592,67354.74571428572,64781.45166666667,596.1289674167002,67092.76,69031.99,0.013845607186230069
2024-10-28,68021.69,70270.0,67618.0,69962.21,29046.75459,67723.99,64918.25866666667,1152.9802918804614,68021.7,67377.5,0.028527808037729363
2024-10-29,69962.21,73620.12,69760.0,72736.42,50128.60594,68482.62142857142,65156.07233333334,2197.846911360998,69962.21,67426.0,0.03965297837218107
2024-10-30,72736.41,72961.0,71436.0,72344.74,26885.99056,69293.49142857143,65456.644,2449.6966714430396,72736.42,66668.65,-0.00538492271134583
2024-10-31,72344.75,72700.0,69685.76,70292.01,29352.10297,69592.59571428572,65772.85166666667,2421.342270331354,72344.74,68198.28,-0.028374281253896405
2024-11-01,70292.01,71632.95,68820.14,69496.01,38301.86755,69992.26428571428,66067.74266666667,2069.2913580483064,70292.01,66698.33,-0.011324188908526045
2024-11-02,69496.0,69914.37,69000.14,69374.74,10521.67243,70318.26142857142,66355.14366666667,1679.3893993291488,69496.01,67092.76,-0.0017449922664622974
2024-11-03,69374.74,69391.0,67478.73,68775.99,24995.70243,70426.01714285715,66578.14333333334,1524.5338213112805,69374.74,68021.7,-0.008630662976178316
2024-11-04,68775.99,69500.0,66835.0,67850.01,29800.39187,70124.27428571429,66771.21033333334,1813.3107246764812,68775.99,69962.21,-0.01346371022794457
2024-11-05,67850.01,70577.91,67476.63,69372.01,33355.06888,69643.64428571428,66989.61366666667,1405.5920846130114,67850.01,72736.42,0.022431831623900944
2024-11-06,69372.01,76400.0,69298.0,75571.99,104126.994787,70104.68000000001,67434.54666666668,2523.741336170998,69372.01,72344.74,0.0893729329739763
2024-11-07,75571.99,76849.99,74416.0,75857.89,44869.422345,70899.80571428571,67891.12666666666,3338.0228792894836,75571.99,70292.01,0.0037831476979763856
2024-11-08,75857.89,77199.99,75555.0,76509.78,36521.099583,71901.77285714286,68420.25200000001,3858.4967376629015,75857.89,69496.01,0.008593568843003663
2024-11-09,76509.78,76900.0,75714.66,76677.46,16942.07915,72945.01857142858,68965.28766666666,4044.1468760434955,76509.78,69374.74,0.0021916152418686163
2024-11-10,76677.46,81500.0,76492.0,80370.01,61830.100435,74601.30714285714,69559.62133333333,4409.788343222588,76677.46,68775.99,0.04815691599591321
2024-11-11,80370.01,89530.54,80216.01,88647.99,82323.665776,77572.44714285714,70407.68033333334,5868.176537803011,80370.01,67850.01,0.10299836966550102
2024-11-12,88648.0,89940.0,85072.0,87952.01,97299.887911,80226.73285714285,71243.74666666666,5741.435686784997,88647.99,69372.01,-0.00785105223479976
2024-11-13,87952.0,93265.64,86127.99,90375.2,86763.854127,82341.47714285715,72053.45366666667,6426.562754157279,87952.01,75571.99,0.027551274837266382
2024-11-14,90375.21,91790.0,86668.21,87325.59,56729.51086,83979.72,72728.50200000001,5941.686827262473,90375.2,75857.89,-0.03374388106471693
2024-11-15,87325.59,91850.0,87073.38,91032.07,47927.95068,86054.33285714286,73508.904,5410.319791677889,87325.59,76509.78,0.04244437398018164
2024-11-16,91032.08,91779.66,90056.17,90586.92,22717.87689,88041.39857142858,74281.07533333333,3665.3547360765187,91032.07,76677.46,-0.004890034907478302
2024-11-17,90587.98,91449.99,88722.0,89855.99,23867.55609,89396.53857142858,74995.34166666666,1425.754802976953,90586.92,80370.01,-0.008068824947354392
2024-11-18,89855.98,92594.0,89376.9,90464.08,46545.03448,89655.98,75731.54433333334,1432.0621089408892,89855.99,88647.99,0.006767384122082332
2024-11-19,90464.07,93905.51,90357.0,92310.79,43660.04682,90278.66285714286,76507.50433333333,1513.0089278392757,90464.08,87952.01,0.020413737695668788
2024-11-20,92310.8,94831.97,91500.0,94286.56,42203.198712,90837.42857142857,77404.473,2144.899466092797,92310.79,90375.2,0.02140345673566446
2024-11-21,94286.56,98988.0,94040.0,98317.12,69228.360477,92407.64714285715,78434.17699999998,2998.8117507419593,94286.56,87325.59,0.04274798019993509
2024-11-22,98317.12,99588.01,97122.11,98892.0,46189.309243,93530.49428571427,79508.28866666666,3770.197851898432,98317.12,91032.07,0.0058472013826280644
2024-11-23,98892.0,98908.85,97136.0,97672.4,24757.84367,94542.70571428571,80490.75933333334,3799.2345850262536,98892.0,90586.92,-0.012332645714516866
2024-11-24,97672.4,98564.0,95734.77,97900.04,31200.97838,95691.85571428572,81530.81633333332,3333.358412931276,97672.4,89855.99,0.002330648166728677
2024-11-25,97900.05,98871.8,92600.19,93010.01,50847.45096,96055.56000000001,82394.72466666668,2756.9415940672106,97900.04,90464.08,-0.04994921350389636
2024-11-26,93010.01,94973.37,90791.1,91965.16,57858.73138,96006.18428571429,83192.84000000001,2837.1160767452593,93010.01,92310.79,-0.011233737099909935
2024-11-27,91965.16,97208.21,91792.14,95863.11,41153.42734,96231.4057142857,84056.20333333334,2738.7240192456593,91965.16,94286.56,0.04238507278190995
2024-11-28,95863.11,96564.0,94640.0,95643.98,28814.54357,95849.52857142857,84819.78866666667,2581.2693693889155,95863.11,98317.12,-0.002285863665387078
2024-11-29,95643.99,98619.99,95364.99,97460.0,27701.78231,95644.95714285714,85656.96399999999,2345.980565667219,95643.98,98892.0,0.018987290156683212
2024-11-30,97460.0,97463.95,96092.01,96407.99,14503.83306,95464.32714285715,86527.49666666666,2208.5082865563977,97460.0,97672.4,-0.010794274574184248
2024-12-01,96407.99,97836.0,95693.88,97185.18,16938.60452,95362.20428571428,87450.469,2090.4818821888157,96407.99,97900.04,0.008061468764155144
2024-12-02,97185.17,98130.0,94395.0,95840.62,37958.66981,95766.57714285713,88332.66500000001,1815.311212222748,97185.18,93010.01,-0.01383503122595442
2024-12-03,95840.61,96305.52,93578.17,95849.69,35827.32283,96321.51,89235.12166666666,727.1646884517864,95840.62,91965.16,9.463628261174861e-05
2024-12-04,95849.69,99000.0,94587.83,98587.32,43850.53728,96710.68285714285,90259.69866666666,1082.9117162947086,95849.69,95863.11,0.028561699051921963
2024-12-05,98587.32,104088.0,90500.0,96945.63,109921.729662,96896.63285714285,91178.81933333333,975.6613200568246,98587.32,95643.98,-0.016652141472148774
2024-12-06,96945.63,101898.99,95981.72,99740.84,45049.5331,97222.46714285715,91984.44766666667,1457.1917015461738,96945.63,97460.0,0.028832759145512643
2024-12-07,99740.84,100439.18,98844.0,99831.99,14931.9459,97711.61,92783.58433333333,1693.706847577598,99740.84,96407.99,0.0009138683812970338
2024-12-08,99831.99,101351.0,98657.7,101109.59,14612.99688,98272.24,93603.57800000001,2092.878992774769,99831.99,97185.18,0.012797501081567075
2024-12-09,101109.6,101215.93,94150.05,97276.47,53949.11595,98477.36142857143,94290.21166666666,1873.726827104801,101109.59,95840.62,-0.0379105483466009
2024-12-10,97276.48,98270.0,94256.54,96593.0,51708.68933,98583.54857142856,94830.97799999999,1714.2707014681862,97276.47,95849.69,-0.007026056763778543
2024-12-11,96593.0,101888.0,95658.24,101125.0,37753.78291,98946.07428571429,95246.87833333333,1965.1688270544428,96593.0,98587.32,0.04691851376393741
2024-12-12,101125.0,102540.0,99311.64,100004.29,29232.08745,99383.02571428572,95648.621,1777.3054705630182,101125.0,96945.63,-0.011082422744128628
2024-12-13,100004.29,101895.26,99205.0,101424.25,21904.03923,99623.51285714285,96016.92266666665,1940.215429384535,100004.29,99740.84,0.014198990863292016
2024-12-14,101424.24,102650.0,100609.41,101420.0,14191.70326,99850.37142857142,96486.73633333333,2057.922298900595,101424.25,99831.99,-4.19031937628489e-05
2024-12-15,101420.0,105250.0,101237.14,104463.99,22228.921775,100329.57142857143,96934.467,2692.665394544786,101420.0,101109.59,0.030013705383553635
2024-12-16,104463.99,107793.07,103333.0,106058.66,41302.40274,101584.17000000001,97450.19166666667,3054.6572655534055,104463.99,97276.47,0.01526526030644626
2024-12-17,106058.65,108353.0,105321.49,106133.74,29064.936466,102947.13285714286,97992.78333333334,2541.9389261720717,106058.66,96593.0,0.0007079101319968917
2024-12-18,106133.74,106524.98,100000.0,100204.01,50307.99755,102815.56285714287,98317.44766666666,2672.455214228199,106133.74,101125.0,-0.0558703575319216
2024-12-19,100204.01,102800.11,95700.0,97461.86,55147.398,102452.35857142857,98489.15,3232.325245739657,100204.01,100004.29,-0.027365671293993032
2024-12-20,97461.86,98233.0,92232.54,97805.44,62884.1357,101935.3857142857,98606.446,3682.2451800308163,97461.86,101424.25,0.0035252764517319513
2024-12-21,97805.44,99540.61,96398.39,97291.99,23483.54143,101345.67,98572.275,4086.8636376074774,97805.44,101420.0,-0.005249707991702657
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,100020.28142857143,98448.75066666667,4399.477829528455,97291.99,104463.99,-0.02164330280426996
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,98423.54000000001,98355.71966666666,3834.7254537447657,95186.27,106058.66,-0.003202142493870186
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,97356.37428571428,98381.17100000002,1864.9956373031548,94881.47,106133.74,0.03986141867321402
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,97245.74428571427,98595.15733333334,1681.9044307846777,98663.58,100204.01,0.0077639591022340415
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,97007.1357142857,98722.70533333332,1762.6734588383406,99429.6,97461.86,-0.03658870195595676
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,96506.22,98670.56933333333,1982.5168049891874,95791.6,97805.44,-0.01558142885179914
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,96221.65000000001,98659.10333333333,1993.8617844770129,94299.03,97291.99,0.01061484937862045
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,96014.78285714287,98535.04333333332,2185.1339756076713,95300.0,95186.27,-0.01638824763903468
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,95716.29428571428,98414.51200000002,2487.5290280905374,93738.2,94881.47,-0.010093537106537043
2024-12-31,92792.05,96250.0,92033.73,93576.0,19612.03389,94989.49714285714,98294.206,2210.713758545316,92792.05,98663.58,0.008448460832582105
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,94298.38142857143,98252.57833333334,1034.7063197732118,93576.0,99429.6,0.010855240659998211
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,94468.83714285716,98290.41500000001,1366.7117634386161,94591.79,95791.6,0.025298178626284695
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,95022.43000000001,98276.64366666667,1947.7714671210972,96984.79,94299.03,0.012263675572221189
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,95439.64428571428,98319.13933333333,2298.3695100134983,98174.18,95300.0,0.0004718144831972193
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,96100.41714285713,98273.23166666667,2390.722759861892,98220.5,93738.2,0.0014570278098766654
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,97449.49571428572,98353.352,2835.7367203415124,98363.61,92792.05,0.039364049367443865
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,97932.15428571429,98214.85266666667,2304.2946942669073,102235.6,93576.0,-0.05165509861535522
2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,97999.12857142858,98140.99066666668,2195.2592241416496,96954.61,94591.79,-0.01953491432743626
2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,97365.94285714287,98006.307,3020.6373035043057,95060.61,96984.79,-0.026384429891623817
2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,96873.36142857143,97793.01066666668,3145.43354998091,92552.49,98174.18,0.02348526765730452
2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,96356.14571428571,97612.86733333333,3184.4246984334627,94726.11,98220.5,-0.0013314174940783907
